Usuario,Categorias,Numero_articulos,Fecha,Precio,Valoracion,Comentarios,Proveedores
485,Hogar,10,2020-03-13 02:29:28.449988,415.36,3.2,llego justo a tiempo,Colgate - palmolive
315,Ropa,1,2019-05-10 02:44:13.460793,284.58,2.9,me gusto,Lacoste
214,Electronica,1,2020-04-23 02:23:26.459309,359.01,2.9,me gusto,Samsumg
416,Zapatos,6,2019-08-04 03:10:46.355722,432.91,1.4,no cumple las expectativas,Crocs
360,Ferreteria,9,2020-02-24 06:55:41.575992,217.99,3.2, cumple las expectativas,Pavco
323,Baño,3,2020-03-10 23:17:39.160731,102.98,1.2,no llego el producto,Cif
215,Cocina,5,2019-11-13 10:15:55.117468,60.94,1.9, la calidad no es la esperada,Flora
154,Electronica,1,2019-09-22 22:35:22.528553,352.29,1.7,no llego en tiempo,Sony
376,Hogar,4,2020-08-20 11:45:30.863451,26.53,4.5, muy bueno!,Colgate - palmolive
315,Ropa,6,2020-11-19 20:24:53.423159,205.94,1.9, la calidad no es la esperada,Levis
135,Juguetes,11,2019-10-25 09:57:41.432710,47.04,1.0,no llego el producto,Chicco
435,Accesorios,9,2020-04-15 15:54:04.840267,202.15,4.2, muy bueno!,Ray-ban
199,Accesorios,6,2020-08-18 12:35:39.213746,490.57,0.4,muy malo,Ray-ban
48,Libros,4,2019-09-30 00:33:02.475308,243.07,3.6,buena relacion calidad-precio,Ediciones Tomodomo
91,Zapatos,9,2019-10-22 15:43:17.054762,239.31,2.6, cumple las expectativas,Camper
100,Ropa,3,2020-01-29 07:59:25.983230,83.19,1.2,muy malo,Roxy
46,Accesorios,6,2020-08-21 05:33:20.314103,27.87,2.7,me gusto,Bimba y Lola
317,Juguetes,7,2020-03-24 08:11:35.892350,420.11,4.1, muy bueno!,Lego
392,Ropa,1,2019-10-22 04:13:47.236938,450.66,4.2,buena relacion calidad-precio,Lacoste
367,Zapatos,11,2020-05-07 12:06:09.922745,106.39,4.5, muy bueno!,Skechers
119,Libros,2,2019-06-24 13:00:36.972872,16.11,3.3,me gusto,Platena Comic
184,Electronica,6,2020-04-30 11:09:32.840015,229.64,1.9,el paquete llego en mal estado,Sony
379,Ferreteria,9,2019-06-12 13:46:24.203420,177.51,2.3, la calidad no es la esperada,3M
382,Hogar,11,2019-05-10 21:53:34.477546,93.89,0.8,no llego el producto,Vileda
367,Accesorios,8,2019-06-12 05:13:40.055898,365.45,3.4, cumple las expectativas,Ray-ban
372,Juguetes,5,2019-11-25 14:27:26.306693,85.56,0.2,no cumple las expectativas,Fisher-price
79,Deporte,6,2019-05-17 04:12:49.900896,271.77,3.8,justo lo que esperaba,Adidas
306,Electronica,7,2020-11-23 02:23:56.628532,392.67,2.2, la calidad no es la esperada,General Electric
164,Cocina,3,2019-05-25 06:57:47.909600,93.79,4.7, muy bueno!,Flora
490,Accesorios,7,2020-05-15 18:03:14.001802,41.88,4.9,buena relacion calidad-precio,Polo
227,Juguetes,2,2019-06-12 18:05:59.161549,342.42,2.0,no llego en tiempo,Lego
287,Ropa,9,2019-09-06 09:08:53.621480,198.85,1.1,muy malo,Roxy
460,Libros,8,2020-07-02 06:24:18.228667,183.57,4.3, muy bueno!,Alianza Editorial
378,Libros,6,2020-01-24 08:55:11.625202,132.77,4.8,buena relacion calidad-precio,Platena Comic
457,Accesorios,1,2019-10-13 02:43:29.922998,57.65,0.1,no llego el producto,Polo
326,Electronica,6,2019-11-12 01:01:20.247728,287.92,3.6, muy bueno!,Samsumg
120,Deporte,7,2019-07-18 15:05:36.811405,260.4,0.2,no cumple las expectativas,Asics
206,Ropa,2,2019-03-03 03:14:07.946457,350.61,1.7, la calidad no es la esperada,Hollister
394,Baño,5,2019-05-01 18:23:40.626427,64.07,1.4,no llego el producto,KH7
323,Baño,11,2020-03-12 19:21:42.928200,45.96,2.9, cumple las expectativas,Cristasol
387,Ferreteria,4,2020-11-23 03:56:15.013718,412.07,2.2,no llego en tiempo,Pavco
362,Juguetes,1,2020-02-29 22:34:52.722937,381.45,0.8,no cumple las expectativas,Playmobile
66,Libros,9,2019-05-11 07:44:27.421286,412.62,1.6,no llego en tiempo,Valdemar
181,Cocina,9,2019-10-24 16:23:15.754726,203.77,2.8, cumple las expectativas,Oscar mayer
65,Ropa,3,2019-01-23 08:19:45.092809,327.58,3.1,me gusto,Lacoste
228,Juguetes,5,2020-11-19 16:50:18.457273,106.47,0.3,muy malo,Fisher-price
203,Accesorios,9,2020-05-02 06:11:43.976401,104.82,0.1,no cumple las expectativas,Ray-ban
358,Electronica,3,2019-03-12 15:57:07.995113,224.4,2.2, la calidad no es la esperada,Sony
151,Ropa,3,2020-12-04 20:15:24.054271,110.24,3.3,llego justo a tiempo,Roxy
206,Cocina,2,2019-06-12 10:01:23.197688,405.18,0.5,muy malo,Nescafe
208,Baño,11,2020-05-11 08:12:52.728761,265.47,4.2,buena relacion calidad-precio,Cristasol
196,Ropa,4,2019-07-25 01:20:18.931390,137.58,1.8,el paquete llego en mal estado,Roxy
281,Deporte,4,2019-08-31 13:07:46.519360,402.41,4.9,justo lo que esperaba,Asics
255,Electronica,11,2019-04-13 02:36:42.861769,349.44,2.5, la calidad no es la esperada,Samsumg
438,Electronica,2,2020-07-04 01:00:03.224421,311.28,3.1,me gusto,General Electric
112,Deporte,11,2020-01-18 14:25:30.260043,494.68,3.5,llego justo a tiempo,Under Armour
203,Juguetes,6,2020-11-12 02:49:14.202762,154.99,3.8, muy bueno!,Playmobile
436,Juguetes,8,2020-01-03 10:31:40.621797,56.94,2.6,llego justo a tiempo,Lego
19,Zapatos,7,2020-01-05 10:13:49.843926,138.78,0.1,muy malo,Skechers
231,Accesorios,10,2019-11-05 13:45:40.535127,8.05,1.8, la calidad no es la esperada,Polo
444,Electronica,4,2019-09-12 15:49:37.056408,337.73,4.2,buena relacion calidad-precio,Samsumg
183,Ropa,5,2019-02-10 09:06:52.321737,22.96,3.5,me gusto,Roxy
63,Ferreteria,2,2019-06-30 18:46:10.118643,398.79,1.2,no llego el producto,Sika
61,Hogar,1,2020-06-14 02:28:17.406926,259.24,1.5,no cumple las expectativas,Unilever
107,Electronica,5,2019-04-11 14:05:46.814560,258.54,2.0, la calidad no es la esperada,Sony
93,Ropa,7,2019-08-21 06:57:10.603318,115.19,1.7, la calidad no es la esperada,Roxy
254,Cocina,4,2019-11-19 14:30:53.820471,180.04,0.8,no llego el producto,Flora
128,Ropa,5,2019-09-28 22:32:02.911095,466.89,2.9,llego justo a tiempo,Roxy
412,Juguetes,2,2019-08-08 11:42:44.908249,266.11,4.5, muy bueno!,Fisher-price
169,Ropa,10,2019-05-01 20:34:03.494875,342.58,3.5,llego justo a tiempo,Lacoste
47,Cocina,3,2019-09-06 19:00:50.240564,145.27,0.3,no llego el producto,Bimbo
346,Accesorios,11,2019-04-20 22:16:32.669930,319.32,1.9, la calidad no es la esperada,Polo
108,Accesorios,11,2020-10-10 11:51:03.382057,348.1,2.9,me gusto,Bimba y Lola
114,Juguetes,8,2020-02-02 23:15:07.869592,483.98,2.1,el paquete llego en mal estado,Lego
173,Baño,3,2019-03-04 18:50:10.106960,200.42,2.6,llego justo a tiempo,KH7
426,Electronica,10,2019-11-28 18:32:37.052809,319.02,4.9, muy bueno!,General Electric
93,Accesorios,1,2020-12-15 13:41:31.614879,324.85,2.5,el paquete llego en mal estado, Michael Kors
470,Hogar,11,2019-05-03 14:41:01.723590,252.48,3.4, cumple las expectativas,Henkel
393,Cocina,6,2019-04-26 15:24:54.825335,459.29,4.2, muy bueno!,Oscar mayer
13,Accesorios,10,2019-06-08 16:34:13.895762,206.27,0.4,no llego el producto,Ray-ban
255,Hogar,10,2019-06-19 20:31:08.380066,273.15,3.2, cumple las expectativas,Colgate - palmolive
239,Deporte,2,2019-08-03 05:05:51.412244,188.08,4.4,justo lo que esperaba,Adidas
440,Deporte,8,2019-11-22 14:58:19.072681,414.21,0.2,no cumple las expectativas,Adidas
53,Libros,1,2019-10-29 01:23:13.725275,260.78,4.0, muy bueno!,Alianza Editorial
472,Cocina,2,2020-04-04 03:24:53.480276,471.48,0.2,no cumple las expectativas,Nescafe
435,Ropa,7,2019-02-05 22:32:33.584949,12.44,2.6, cumple las expectativas,Levis
46,Ropa,2,2020-09-23 10:54:44.254178,99.05,4.8,justo lo que esperaba,Lacoste
292,Electronica,10,2020-10-25 19:53:00.578379,83.63,0.3,no cumple las expectativas,General Electric
306,Ropa,7,2020-10-18 01:38:33.136849,100.53,4.7,buena relacion calidad-precio,Lacoste
268,Cocina,8,2019-04-27 13:23:46.971102,165.38,2.5,no llego en tiempo,Oscar mayer
218,Hogar,11,2019-06-19 00:46:18.312588,348.45,1.6,no llego en tiempo,Colgate - palmolive
198,Deporte,5,2020-10-02 23:19:58.036431,160.85,3.4,me gusto,Nike
417,Electronica,2,2019-04-04 06:48:48.841982,393.38,3.8,buena relacion calidad-precio,Sony
362,Baño,1,2020-03-03 22:36:24.120322,440.66,3.6,buena relacion calidad-precio,Cif
413,Deporte,6,2019-06-01 16:37:39.901759,182.79,2.1,el paquete llego en mal estado,Nike
13,Deporte,1,2020-12-14 02:01:24.730606,38.27,1.4,no llego el producto,Under Armour
196,Deporte,1,2019-04-15 15:39:42.709472,425.85,1.3,muy malo,Asics
383,Ropa,1,2019-05-28 10:00:44.445802,257.07,0.1,no cumple las expectativas,Lacoste
198,Baño,6,2019-09-15 19:21:00.031995,362.97,2.8, cumple las expectativas,Don limpio
72,Zapatos,7,2019-11-29 03:57:28.452285,310.8,2.2,el paquete llego en mal estado,Camper
219,Cocina,3,2019-12-23 13:04:48.445367,165.93,4.2, muy bueno!,Nescafe
68,Electronica,6,2019-04-15 21:13:18.347107,348.37,4.1,buena relacion calidad-precio,Apple
103,Libros,3,2019-05-15 00:37:42.765812,246.56,3.3,llego justo a tiempo,Valdemar
361,Deporte,10,2019-05-08 12:27:34.260240,17.66,2.4, la calidad no es la esperada,Under Armour
304,Juguetes,3,2019-01-20 14:13:29.011441,83.98,4.6,buena relacion calidad-precio,Fisher-price
297,Electronica,8,2019-11-04 09:06:57.659028,199.2,0.4,no llego el producto,Apple
496,Ropa,1,2019-06-07 20:26:46.344422,376.14,3.4,me gusto,Levis
185,Juguetes,9,2020-10-17 12:45:31.303736,360.44,4.6,buena relacion calidad-precio,Playmobile
428,Baño,5,2020-02-11 14:07:23.280770,473.9,1.1,no cumple las expectativas,KH7
462,Deporte,7,2020-05-01 09:16:01.320494,422.81,2.3,el paquete llego en mal estado,Nike
298,Deporte,11,2020-01-13 20:00:29.965128,356.8,2.4,el paquete llego en mal estado,Nike
370,Zapatos,9,2020-10-13 01:46:27.781470,406.35,0.5,muy malo,New balance
475,Ferreteria,4,2019-12-30 20:55:52.576480,412.6,3.0,llego justo a tiempo,Pavco
414,Baño,1,2020-08-29 00:46:03.179925,461.0,4.9,justo lo que esperaba,Don limpio
14,Deporte,2,2020-09-18 19:50:44.643854,313.98,1.0,no cumple las expectativas,Nike
184,Baño,5,2020-02-16 19:49:16.201853,242.33,2.0,no llego en tiempo,KH7
226,Zapatos,3,2019-09-10 00:33:05.633727,6.92,3.1,llego justo a tiempo,Camper
450,Juguetes,2,2019-10-26 01:32:39.629926,475.27,3.2, cumple las expectativas,Playmobile
225,Juguetes,6,2019-04-30 18:09:05.215384,391.76,1.5,no cumple las expectativas,Lego
20,Electronica,5,2020-01-08 16:25:09.287102,24.74,4.4,buena relacion calidad-precio,Sony
383,Accesorios,5,2020-11-16 03:37:52.233544,293.82,0.8,no cumple las expectativas,Polo
205,Ferreteria,10,2019-06-25 08:53:23.856953,77.79,2.0,no llego en tiempo,Yale
2,Ferreteria,1,2019-02-04 09:55:47.031245,32.11,0.7,no cumple las expectativas,3M
20,Ropa,6,2019-10-24 10:15:45.702037,39.01,1.4,no llego el producto,Levis
254,Hogar,2,2019-01-19 23:41:50.101937,362.2,4.6,buena relacion calidad-precio,Colgate - palmolive
92,Baño,6,2019-06-16 03:41:49.053342,71.98,1.3,no cumple las expectativas,KH7
238,Cocina,9,2020-02-29 09:53:28.226890,391.78,2.5, la calidad no es la esperada,Flora
239,Juguetes,4,2020-09-25 06:52:12.136137,455.65,1.3,no cumple las expectativas,Fisher-price
484,Accesorios,4,2020-10-01 06:56:11.348340,80.71,0.5,no llego el producto,Ray-ban
289,Ferreteria,4,2019-11-20 11:52:08.841855,84.98,4.9, muy bueno!,Pavco
293,Libros,7,2019-11-14 17:31:59.216776,230.58,0.6,no llego el producto,Valdemar
331,Electronica,2,2020-04-10 18:27:01.060790,185.69,3.3,llego justo a tiempo,Sony
446,Juguetes,8,2019-04-17 13:03:23.409778,158.47,2.9,me gusto,Fisher-price
433,Zapatos,9,2020-12-29 11:15:01.529818,149.26,4.9, muy bueno!,Crocs
416,Deporte,9,2020-12-10 22:55:34.186147,83.29,4.2, muy bueno!,Adidas
371,Baño,10,2019-06-24 22:55:10.483437,178.64,2.2,no llego en tiempo,Don limpio
17,Ferreteria,3,2020-01-12 05:12:18.688723,335.78,0.5,no llego el producto,3M
50,Hogar,4,2020-02-09 16:11:13.156384,212.23,2.9,llego justo a tiempo,Henkel
83,Zapatos,10,2020-01-11 01:42:01.776798,117.21,1.4,no cumple las expectativas,New balance
186,Cocina,2,2020-01-25 04:35:38.290753,365.09,1.9, la calidad no es la esperada,Flora
165,Baño,2,2019-11-27 17:03:28.220926,269.31,0.1,muy malo,Cif
305,Ropa,5,2020-03-16 03:10:38.063607,101.86,4.5,buena relacion calidad-precio,Lacoste
274,Baño,1,2019-03-02 00:04:36.425993,84.01,3.9,justo lo que esperaba,KH7
330,Accesorios,7,2019-09-17 01:21:00.146091,190.31,1.6,no llego en tiempo,Bimba y Lola
130,Baño,1,2020-05-05 19:24:10.981160,337.41,1.7,no llego en tiempo,Cif
41,Juguetes,3,2019-12-08 18:23:04.747583,50.37,1.9,no llego en tiempo,Chicco
268,Accesorios,11,2019-08-23 02:14:28.560390,392.4,0.2,muy malo, Michael Kors
242,Ferreteria,8,2019-11-18 07:29:14.394439,169.38,3.7, muy bueno!,Pavco
458,Cocina,5,2019-01-22 01:17:01.550005,254.93,3.7, muy bueno!,Flora
3,Accesorios,8,2020-11-04 17:39:48.530598,472.58,3.2, cumple las expectativas,Ray-ban
366,Hogar,10,2020-09-09 07:41:33.491272,49.26,0.3,no llego el producto,Unilever
416,Hogar,1,2019-06-21 08:43:03.491920,494.54,4.8, muy bueno!,Colgate - palmolive
178,Deporte,8,2019-08-25 22:23:26.295598,395.44,2.1, la calidad no es la esperada,Under Armour
207,Deporte,4,2020-05-18 05:58:25.071726,398.1,3.2, cumple las expectativas,Nike
307,Accesorios,2,2019-12-24 10:00:16.705545,113.14,1.4,no cumple las expectativas,Ray-ban
81,Cocina,4,2020-02-29 16:35:53.181999,420.31,2.5,no llego en tiempo,Flora
288,Electronica,4,2019-07-21 02:37:30.990333,315.42,1.9,el paquete llego en mal estado,Samsumg
91,Cocina,11,2020-10-18 06:54:48.411056,67.64,0.6,no cumple las expectativas,Flora
382,Ferreteria,3,2020-09-01 09:48:07.019914,138.22,4.3,buena relacion calidad-precio,Yale
144,Ropa,10,2019-08-14 11:34:37.074608,106.57,3.8,buena relacion calidad-precio,Lacoste
216,Zapatos,3,2019-07-25 01:58:27.044083,297.63,3.0,llego justo a tiempo,New balance
127,Cocina,11,2019-07-31 20:30:33.418404,351.22,3.4,llego justo a tiempo,Oscar mayer
189,Libros,10,2019-08-26 22:07:25.177706,74.52,1.9,no llego en tiempo,Ediciones Tomodomo
473,Deporte,7,2020-09-28 03:19:11.810178,186.53,0.5,no llego el producto,Under Armour
329,Accesorios,11,2019-12-12 22:37:32.343163,241.69,0.9,no llego el producto,Bimba y Lola
221,Cocina,7,2019-05-21 08:41:59.118444,458.6,0.6,muy malo,Bimbo
25,Accesorios,3,2020-12-02 18:23:52.884058,275.89,1.9,el paquete llego en mal estado, Michael Kors
293,Ferreteria,1,2020-10-22 17:58:35.818321,286.66,1.9,el paquete llego en mal estado,Sika
417,Deporte,4,2019-08-13 04:02:12.519911,207.73,1.8, la calidad no es la esperada,Adidas
428,Electronica,9,2019-03-14 00:59:26.015814,377.96,0.7,no llego el producto,Sony
192,Libros,1,2020-02-16 16:57:54.318345,198.82,2.9,llego justo a tiempo,Alianza Editorial
200,Electronica,10,2020-03-04 05:59:44.280055,467.92,3.2,me gusto,Apple
418,Zapatos,8,2020-07-16 09:58:36.499270,335.84,4.0,justo lo que esperaba,Crocs
121,Accesorios,8,2020-02-04 07:47:54.752442,438.39,2.2,el paquete llego en mal estado,Ray-ban
463,Ropa,1,2020-09-23 14:19:49.222186,236.76,3.0,me gusto,Roxy
36,Hogar,6,2020-02-23 16:57:50.711002,377.51,2.5, la calidad no es la esperada,Unilever
359,Hogar,5,2019-07-10 10:08:06.122666,366.63,4.3, muy bueno!,Unilever
105,Juguetes,8,2020-03-10 11:48:59.926484,369.98,4.8,justo lo que esperaba,Chicco
182,Deporte,1,2020-12-15 05:50:09.360315,170.64,0.3,muy malo,Under Armour
363,Zapatos,3,2020-06-03 05:30:23.047232,361.52,0.7,no llego el producto,New balance
1,Zapatos,6,2020-11-09 03:33:41.039700,336.08,4.8,justo lo que esperaba,New balance
203,Accesorios,9,2020-10-10 13:07:57.004421,73.86,4.4,buena relacion calidad-precio, Michael Kors
153,Accesorios,11,2019-10-01 01:26:56.486077,403.92,2.6, cumple las expectativas,Ray-ban
498,Deporte,9,2020-02-06 11:04:07.671866,316.76,0.9,no cumple las expectativas,Under Armour
388,Baño,6,2019-09-24 04:30:35.725024,447.52,3.2, cumple las expectativas,KH7
435,Electronica,10,2020-11-10 02:08:21.796387,429.95,3.9, muy bueno!,General Electric
288,Hogar,7,2019-06-17 14:41:15.123187,297.07,1.6,el paquete llego en mal estado,Vileda
449,Libros,4,2019-01-26 13:09:56.596878,20.09,0.6,no cumple las expectativas,Platena Comic
333,Accesorios,3,2020-10-13 18:13:10.066173,114.7,0.8,muy malo,Ray-ban
73,Hogar,2,2020-09-23 03:14:32.044349,354.76,0.1,no llego el producto,Colgate - palmolive
27,Deporte,1,2020-01-29 08:34:11.085101,493.73,2.9,llego justo a tiempo,Under Armour
37,Zapatos,4,2020-03-27 11:10:06.909814,398.34,1.7, la calidad no es la esperada,New balance
188,Deporte,11,2019-01-09 20:34:06.612708,38.05,0.7,no cumple las expectativas,Asics
201,Juguetes,8,2019-04-05 12:57:09.441261,291.57,1.4,muy malo,Lego
64,Deporte,4,2019-07-10 23:21:58.881393,395.99,3.9,buena relacion calidad-precio,Adidas
468,Zapatos,3,2019-06-22 08:49:36.988569,129.91,4.1,justo lo que esperaba,Crocs
55,Libros,11,2020-10-14 09:59:00.361053,173.09,0.6,muy malo,Alianza Editorial
209,Zapatos,9,2019-10-14 18:01:17.144904,363.58,4.0,buena relacion calidad-precio,Crocs
417,Accesorios,3,2019-03-17 14:43:02.243834,39.18,2.9,me gusto,Ray-ban
380,Deporte,1,2020-09-10 00:38:07.621966,215.4,4.2,justo lo que esperaba,Under Armour
319,Accesorios,10,2019-02-08 19:36:17.838717,400.6,3.2,me gusto, Michael Kors
383,Electronica,9,2019-12-18 01:47:37.533108,282.83,0.4,no llego el producto,Apple
91,Hogar,7,2019-12-20 21:42:17.249335,374.23,0.9,muy malo,Henkel
364,Accesorios,4,2020-12-11 23:07:46.453982,175.05,0.2,muy malo,Ray-ban
60,Hogar,1,2019-04-19 01:14:27.574910,439.09,2.9, cumple las expectativas,Unilever
473,Baño,4,2020-10-15 06:48:23.753042,338.7,3.8,buena relacion calidad-precio,Cif
40,Ferreteria,6,2020-09-21 11:19:41.558914,416.12,0.6,no llego el producto,3M
262,Zapatos,7,2020-04-12 03:08:20.813845,216.91,3.2, cumple las expectativas,Crocs
358,Electronica,2,2019-02-12 21:01:21.603555,234.1,3.8, muy bueno!,Sony
275,Electronica,2,2020-12-07 06:52:55.101631,153.76,0.7,no llego el producto,Apple
165,Juguetes,2,2019-01-03 14:41:28.740989,456.65,0.2,no llego el producto,Playmobile
431,Deporte,3,2019-09-18 04:36:03.116649,318.64,4.2, muy bueno!,Under Armour
152,Juguetes,3,2019-05-15 13:31:13.377558,334.15,2.6,llego justo a tiempo,Chicco
112,Deporte,9,2020-12-27 09:05:36.114673,13.47,2.4,no llego en tiempo,Adidas
436,Electronica,1,2019-06-25 03:26:53.308730,65.47,1.8,el paquete llego en mal estado,Samsumg
215,Deporte,8,2020-12-29 01:40:00.912599,420.61,1.3,no cumple las expectativas,Under Armour
88,Libros,6,2019-08-31 01:04:39.848535,387.31,1.4,no cumple las expectativas,Alianza Editorial
58,Baño,11,2020-07-31 09:26:09.346096,362.12,2.2,no llego en tiempo,Cristasol
17,Deporte,8,2019-02-27 14:39:50.024733,222.39,4.4,buena relacion calidad-precio,Nike
94,Zapatos,8,2020-12-16 22:13:16.173262,206.14,3.7,buena relacion calidad-precio,Camper
307,Electronica,10,2020-08-02 00:11:23.960938,483.45,2.3, la calidad no es la esperada,Sony
20,Ferreteria,9,2019-10-22 09:47:42.970573,342.76,2.7,llego justo a tiempo,Pavco
391,Ferreteria,1,2019-10-20 09:33:27.797815,114.81,0.5,no llego el producto,Sika
297,Ropa,7,2019-09-19 12:01:50.177202,57.72,3.1,llego justo a tiempo,Hollister
153,Zapatos,8,2019-05-04 20:41:20.680573,387.94,3.5,me gusto,Skechers
52,Juguetes,2,2019-06-14 00:20:03.561066,179.79,0.4,no llego el producto,Lego
86,Ferreteria,9,2019-06-07 20:59:07.458239,379.01,1.9,no llego en tiempo,Pavco
218,Zapatos,8,2019-02-11 08:49:21.166536,176.84,4.2,justo lo que esperaba,Crocs
235,Ferreteria,2,2020-11-24 14:16:23.041466,465.0,5.0,justo lo que esperaba,Yale
120,Cocina,10,2020-08-06 09:30:31.015292,256.08,4.5,buena relacion calidad-precio,Nescafe
266,Zapatos,8,2019-03-20 00:49:34.942637,395.64,0.0,no llego el producto,New balance
188,Cocina,1,2020-03-03 03:36:06.466931,383.0,2.8,llego justo a tiempo,Oscar mayer
426,Deporte,3,2020-02-06 18:14:41.804724,81.22,1.9,el paquete llego en mal estado,Adidas
61,Libros,2,2020-08-09 23:45:01.316845,260.26,4.9,buena relacion calidad-precio,Platena Comic
451,Zapatos,9,2019-07-13 23:00:52.948457,38.32,0.6,muy malo,Camper
83,Zapatos,7,2019-12-10 17:02:13.168710,85.11,3.3,me gusto,Skechers
373,Deporte,3,2020-03-22 15:40:05.075564,434.45,0.3,no cumple las expectativas,Adidas
205,Ropa,9,2020-02-19 21:06:26.467031,289.52,0.9,muy malo,Levis
213,Hogar,5,2020-05-19 04:38:29.906096,162.14,4.6,justo lo que esperaba,Henkel
212,Juguetes,8,2020-12-01 03:21:08.807859,289.8,0.2,muy malo,Lego
133,Ropa,5,2019-09-14 12:17:25.291690,375.33,0.4,no cumple las expectativas,Roxy
315,Ropa,10,2019-05-02 04:31:20.330661,14.81,0.9,no cumple las expectativas,Hollister
369,Ropa,4,2019-05-17 03:58:47.054475,30.81,3.3,llego justo a tiempo,Levis
243,Libros,6,2020-02-12 21:52:18.784204,7.17,3.2, cumple las expectativas,Valdemar
168,Accesorios,3,2020-08-17 15:23:58.866429,412.04,3.9, muy bueno!,Polo
344,Cocina,9,2020-07-24 23:27:23.359626,5.81,2.0,el paquete llego en mal estado,Oscar mayer
287,Zapatos,5,2020-11-04 11:21:00.727548,421.06,4.1,buena relacion calidad-precio,Camper
489,Hogar,11,2019-08-17 22:57:55.735973,117.31,3.5, cumple las expectativas,Vileda
382,Zapatos,9,2020-05-29 15:10:38.160460,307.62,3.5, cumple las expectativas,Camper
111,Ropa,1,2020-08-10 09:34:44.298098,161.24,3.6, muy bueno!,Hollister
448,Accesorios,7,2020-11-10 10:29:57.014040,180.6,3.9,buena relacion calidad-precio, Michael Kors
446,Zapatos,6,2019-11-09 11:20:20.545374,279.6,0.7,no cumple las expectativas,New balance
258,Ropa,1,2020-07-02 04:08:07.359867,260.99,1.8,el paquete llego en mal estado,Levis
98,Deporte,3,2019-06-12 23:45:12.854503,73.27,2.4,el paquete llego en mal estado,Asics
317,Electronica,4,2020-05-18 01:56:25.133714,152.22,3.3,llego justo a tiempo,Samsumg
495,Juguetes,6,2019-06-24 03:05:36.563287,335.56,4.1,justo lo que esperaba,Lego
189,Cocina,5,2019-01-13 17:31:01.665003,22.15,3.8, muy bueno!,Bimbo
