Usuario,Categorias,Numero_articulos,Fecha,Precio,Valoracion,Comentarios,Proveedores,Ciudad
377,Accesorios,1,Primavera,398.16,0.9,muy malo,Ray-ban,Bilbao
377,Zapatos,7,Verano,17.05,3.4,me gusto,Skechers,Bilbao
377,Deporte,4,Verano,485.41,0.1,no cumple las expectativas,Under Armour,Bilbao
378,Baño,2,Verano,94.7,4.1,justo lo que esperaba,KH7,Las Palamas de GC
378,Electronica,9,Otoño,210.74,0.2,no llego el producto,Apple,Las Palamas de GC
378,Electronica,8,Primavera,417.81,2.4,el paquete llego en mal estado,Sony,Las Palamas de GC
378,Accesorios,7,Verano,62.65,0.1,no cumple las expectativas,Ray-ban,Las Palamas de GC
378,Libros,1,Verano,400.41,2.1,el paquete llego en mal estado,Ediciones Tomodomo,Las Palamas de GC
378,Ropa,11,Primavera,70.97,2.2,no llego en tiempo,Roxy,Las Palamas de GC
378,Baño,11,Otoño,168.87,2.4, la calidad no es la esperada,Cif,Las Palamas de GC
378,Ferreteria,5,Primavera,466.14,3.1,llego justo a tiempo,Sika,Las Palamas de GC
378,Accesorios,6,Primavera,325.34,3.0, cumple las expectativas,Bimba y Lola,Las Palamas de GC
378,Accesorios,2,Primavera,479.84,2.7,me gusto,Polo,Las Palamas de GC
378,Baño,9,Otoño,15.06,1.9, la calidad no es la esperada,KH7,Las Palamas de GC
378,Ferreteria,2,Primavera,113.66,1.9,no llego en tiempo,3M,Las Palamas de GC
378,Accesorios,3,Primavera,231.16,2.4, la calidad no es la esperada,Ray-ban,Las Palamas de GC
378,Baño,5,Verano,367.31,2.8,me gusto,Cristasol,Las Palamas de GC
378,Libros,6,Primavera,132.77,4.8,buena relacion calidad-precio,Platena Comic,Las Palamas de GC
378,Ropa,6,Primavera,345.4,3.3,llego justo a tiempo,Levis,Las Palamas de GC
379,Cocina,11,Primavera,92.79,0.2,no cumple las expectativas,Flora,Vigo
379,Accesorios,3,Otoño,484.73,1.6, la calidad no es la esperada,Ray-ban,Vigo
379,Cocina,7,Primavera,202.03,2.6, cumple las expectativas,Nescafe,Vigo
379,Ferreteria,4,Primavera,135.16,0.3,muy malo,3M,Vigo
379,Ropa,10,Primavera,216.47,0.3,no llego el producto,Roxy,Vigo
379,Zapatos,1,Verano,280.67,1.6,no llego en tiempo,Camper,Vigo
379,Hogar,8,Primavera,15.87,2.4,el paquete llego en mal estado,Colgate - palmolive,Vigo
379,Ferreteria,6,Verano,402.19,3.6,buena relacion calidad-precio,Pavco,Vigo
379,Cocina,4,Primavera,143.29,0.4,no cumple las expectativas,Bimbo,Vigo
379,Hogar,3,Primavera,178.24,2.4, la calidad no es la esperada,Henkel,Vigo
379,Electronica,9,Otoño,145.61,0.2,muy malo,Samsumg,Vigo
379,Juguetes,11,Verano,158.74,0.1,no cumple las expectativas,Chicco,Vigo
379,Accesorios,5,Otoño,194.13,4.9,justo lo que esperaba,Polo,Vigo
379,Ferreteria,9,Primavera,177.51,2.3, la calidad no es la esperada,3M,Vigo
379,Electronica,10,Primavera,366.97,4.5, muy bueno!,Sony,Vigo
380,Juguetes,3,Primavera,46.13,3.5,me gusto,Fisher-price,Valladolid
380,Libros,1,Otoño,439.66,4.0, muy bueno!,Ediciones Tomodomo,Valladolid
380,Juguetes,9,Primavera,302.03,0.5,no llego el producto,Playmobile,Valladolid
380,Libros,10,Primavera,51.03,0.7,no cumple las expectativas,Ediciones Tomodomo,Valladolid
380,Juguetes,3,Otoño,493.03,0.0,no llego el producto,Playmobile,Valladolid
380,Hogar,4,Primavera,214.77,0.4,no cumple las expectativas,Henkel,Valladolid
380,Libros,6,Primavera,82.61,0.6,no llego el producto,Alianza Editorial,Valladolid
380,Electronica,9,Otoño,205.28,4.5,buena relacion calidad-precio,Sony,Valladolid
380,Electronica,10,Primavera,105.98,2.7, cumple las expectativas,Samsumg,Valladolid
380,Electronica,7,Primavera,229.19,4.0, muy bueno!,General Electric,Valladolid
380,Electronica,7,Otoño,77.94,4.3,justo lo que esperaba,Sony,Valladolid
380,Baño,2,Verano,388.19,4.8,buena relacion calidad-precio,Cif,Valladolid
380,Deporte,3,Verano,126.87,0.9,muy malo,Asics,Valladolid
380,Baño,2,Primavera,57.26,2.8,me gusto,Cristasol,Valladolid
380,Electronica,3,Primavera,338.83,1.5,no cumple las expectativas,Apple,Valladolid
380,Ropa,6,Primavera,54.86,2.7,me gusto,Lacoste,Valladolid
380,Libros,1,Verano,257.16,4.4,buena relacion calidad-precio,Valdemar,Valladolid
380,Accesorios,3,Primavera,485.1,3.4,llego justo a tiempo,Polo,Valladolid
380,Deporte,1,Verano,215.4,4.2,justo lo que esperaba,Under Armour,Valladolid
380,Ferreteria,8,Otoño,293.37,2.6, cumple las expectativas,Sika,Valladolid
380,Libros,9,Primavera,127.28,2.6,llego justo a tiempo,Alianza Editorial,Valladolid
380,Zapatos,3,Primavera,282.32,0.7,no cumple las expectativas,Skechers,Valladolid
380,Baño,9,Otoño,40.83,2.9,me gusto,Don limpio,Valladolid
380,Electronica,3,Otoño,72.08,4.2,buena relacion calidad-precio,General Electric,Valladolid
381,Accesorios,10,Otoño,455.7,4.4,justo lo que esperaba,Polo,Gijón
381,Cocina,7,Otoño,307.0,4.3, muy bueno!,Bimbo,Gijón
381,Hogar,10,Invierno,437.07,0.6,no cumple las expectativas,Unilever,Gijón
381,Electronica,11,Verano,180.96,0.9,no cumple las expectativas,General Electric,Gijón
381,Ferreteria,10,Primavera,256.35,1.8,no llego en tiempo,Sika,Gijón
381,Accesorios,11,Verano,475.82,1.5,no cumple las expectativas,Polo,Gijón
381,Juguetes,3,Verano,147.82,1.7,no llego en tiempo,Lego,Gijón
381,Baño,7,Otoño,351.07,1.8,el paquete llego en mal estado,Cristasol,Gijón
381,Zapatos,11,Primavera,13.77,0.1,muy malo,Camper,Gijón
381,Ropa,10,Verano,100.48,4.2,justo lo que esperaba,Levis,Gijón
381,Ropa,7,Verano,61.43,3.1,me gusto,Levis,Gijón
381,Ferreteria,5,Primavera,89.63,3.1,llego justo a tiempo,3M,Gijón
381,Cocina,4,Primavera,83.93,4.6, muy bueno!,Nescafe,Gijón
381,Cocina,9,Otoño,400.62,4.8,buena relacion calidad-precio,Oscar mayer,Gijón
381,Ropa,9,Primavera,221.36,3.9,justo lo que esperaba,Lacoste,Gijón
381,Zapatos,11,Primavera,156.8,3.1,llego justo a tiempo,Skechers,Gijón
381,Electronica,4,Verano,26.42,3.0,me gusto,Apple,Gijón
381,Ferreteria,6,Verano,249.74,4.0, muy bueno!,3M,Gijón
381,Electronica,6,Primavera,498.6,1.9,el paquete llego en mal estado,General Electric,Gijón
382,Juguetes,7,Otoño,211.16,2.7,me gusto,Lego,Cordoba
382,Juguetes,10,Invierno,293.85,0.7,muy malo,Chicco,Cordoba
382,Baño,7,Verano,19.35,0.1,no cumple las expectativas,KH7,Cordoba
382,Ropa,5,Verano,449.45,4.1, muy bueno!,Roxy,Cordoba
382,Baño,2,Primavera,440.07,2.5, la calidad no es la esperada,KH7,Cordoba
382,Ferreteria,1,Primavera,25.87,4.7,buena relacion calidad-precio,Yale,Cordoba
382,Cocina,3,Primavera,20.29,1.2,no cumple las expectativas,Oscar mayer,Cordoba
382,Zapatos,11,Primavera,283.68,4.4,justo lo que esperaba,Skechers,Cordoba
382,Cocina,2,Primavera,51.98,3.0,llego justo a tiempo,Bimbo,Cordoba
382,Baño,7,Primavera,466.85,3.0, cumple las expectativas,Don limpio,Cordoba
382,Libros,4,Primavera,472.33,3.2,llego justo a tiempo,Valdemar,Cordoba
382,Libros,6,Otoño,471.7,1.9,no llego en tiempo,Valdemar,Cordoba
382,Hogar,11,Primavera,93.89,0.8,no llego el producto,Vileda,Cordoba
382,Ferreteria,3,Verano,138.22,4.3,buena relacion calidad-precio,Yale,Cordoba
382,Zapatos,9,Primavera,307.62,3.5, cumple las expectativas,Camper,Cordoba
382,Hogar,3,Otoño,489.64,2.3, la calidad no es la esperada,Unilever,Cordoba
383,Accesorios,6,Verano,313.41,3.9, muy bueno!, Michael Kors,Alicante
383,Ferreteria,1,Primavera,21.36,0.5,no llego el producto,3M,Alicante
383,Electronica,6,Primavera,374.72,2.5, la calidad no es la esperada,Samsumg,Alicante
383,Electronica,3,Otoño,97.6,1.9, la calidad no es la esperada,Samsumg,Alicante
383,Baño,10,Otoño,27.67,0.3,no cumple las expectativas,Don limpio,Alicante
383,Ropa,4,Verano,315.05,1.9, la calidad no es la esperada,Hollister,Alicante
383,Ferreteria,7,Verano,366.6,4.3,justo lo que esperaba,Yale,Alicante
383,Cocina,7,Otoño,194.03,1.0,no cumple las expectativas,Bimbo,Alicante
383,Cocina,1,Otoño,347.17,0.7,no llego el producto,Flora,Alicante
383,Cocina,3,Primavera,84.08,4.3,justo lo que esperaba,Bimbo,Alicante
383,Accesorios,11,Primavera,276.47,4.1,justo lo que esperaba,Bimba y Lola,Alicante
383,Juguetes,1,Primavera,101.47,4.3,justo lo que esperaba,Fisher-price,Alicante
383,Baño,2,Verano,413.29,4.6,justo lo que esperaba,Don limpio,Alicante
383,Baño,7,Verano,424.26,2.3,el paquete llego en mal estado,KH7,Alicante
383,Accesorios,5,Primavera,482.88,4.2,justo lo que esperaba,Bimba y Lola,Alicante
383,Ropa,9,Primavera,37.39,2.3,el paquete llego en mal estado,Hollister,Alicante
383,Accesorios,7,Primavera,409.23,4.8,buena relacion calidad-precio,Polo,Alicante
383,Electronica,5,Primavera,114.0,4.3,justo lo que esperaba,Apple,Alicante
383,Ropa,1,Primavera,257.07,0.1,no cumple las expectativas,Lacoste,Alicante
383,Accesorios,5,Otoño,293.82,0.8,no cumple las expectativas,Polo,Alicante
383,Electronica,9,Otoño,282.83,0.4,no llego el producto,Apple,Alicante
383,Electronica,4,Primavera,224.62,3.4,me gusto,Apple,Alicante
383,Accesorios,1,Primavera,339.41,3.0, cumple las expectativas, Michael Kors,Alicante
383,Ropa,8,Verano,265.3,1.0,no llego el producto,Levis,Alicante
383,Baño,1,Primavera,97.28,1.1,no cumple las expectativas,Cristasol,Alicante
384,Libros,9,Otoño,333.08,3.6, muy bueno!,Platena Comic,Gijón
384,Deporte,8,Otoño,134.46,3.8,buena relacion calidad-precio,Nike,Gijón
384,Cocina,9,Primavera,310.77,4.2, muy bueno!,Nescafe,Gijón
384,Ropa,9,Primavera,484.28,3.6, muy bueno!,Roxy,Gijón
384,Zapatos,11,Primavera,472.77,2.7,llego justo a tiempo,New balance,Gijón
384,Deporte,8,Otoño,66.46,3.3,llego justo a tiempo,Under Armour,Gijón
384,Hogar,7,Primavera,191.48,0.5,no cumple las expectativas,Henkel,Gijón
384,Juguetes,1,Verano,388.4,3.5, cumple las expectativas,Lego,Gijón
384,Cocina,6,Primavera,20.9,1.5,no cumple las expectativas,Bimbo,Gijón
384,Cocina,5,Otoño,82.68,0.5,no llego el producto,Nescafe,Gijón
384,Ropa,1,Primavera,139.94,3.4, cumple las expectativas,Levis,Gijón
384,Baño,11,Primavera,429.61,3.0,llego justo a tiempo,KH7,Gijón
384,Libros,6,Otoño,175.62,1.2,no llego el producto,Alianza Editorial,Gijón
384,Libros,5,Primavera,163.7,1.2,no cumple las expectativas,Ediciones Tomodomo,Gijón
384,Electronica,4,Verano,160.77,2.2, la calidad no es la esperada,General Electric,Gijón
384,Ropa,3,Verano,359.82,0.1,no cumple las expectativas,Levis,Gijón
384,Libros,7,Primavera,458.58,1.3,no cumple las expectativas,Alianza Editorial,Gijón
384,Ferreteria,7,Verano,492.75,3.2,llego justo a tiempo,Sika,Gijón
384,Ferreteria,5,Primavera,161.84,2.9, cumple las expectativas,Sika,Gijón
384,Zapatos,11,Primavera,38.3,1.1,no llego el producto,Crocs,Gijón
384,Electronica,4,Otoño,212.93,3.8,buena relacion calidad-precio,Samsumg,Gijón
384,Accesorios,8,Otoño,167.9,0.0,muy malo,Ray-ban,Gijón
384,Deporte,4,Otoño,276.43,4.1,buena relacion calidad-precio,Under Armour,Gijón
385,Zapatos,5,Verano,351.6,4.8, muy bueno!,Skechers,Murcia
385,Accesorios,7,Otoño,145.79,0.8,no llego el producto,Bimba y Lola,Murcia
385,Ferreteria,1,Primavera,428.73,3.5, cumple las expectativas,3M,Murcia
385,Deporte,8,Primavera,388.35,0.9,no cumple las expectativas,Nike,Murcia
385,Baño,4,Primavera,477.7,2.2, la calidad no es la esperada,KH7,Murcia
385,Hogar,11,Primavera,72.78,4.8,buena relacion calidad-precio,Henkel,Murcia
385,Ferreteria,2,Otoño,481.24,4.2, muy bueno!,Sika,Murcia
385,Libros,10,Verano,462.61,1.8,no llego en tiempo,Platena Comic,Murcia
385,Juguetes,8,Primavera,293.07,4.8,buena relacion calidad-precio,Playmobile,Murcia
385,Ferreteria,11,Verano,17.23,2.8,llego justo a tiempo,Pavco,Murcia
385,Baño,11,Primavera,95.21,2.3,no llego en tiempo,Cristasol,Murcia
385,Deporte,9,Primavera,96.41,1.7,el paquete llego en mal estado,Adidas,Murcia
385,Zapatos,10,Primavera,91.32,1.4,muy malo,Camper,Murcia
385,Juguetes,8,Verano,411.43,4.8,buena relacion calidad-precio,Lego,Murcia
385,Zapatos,5,Otoño,181.16,0.9,no llego el producto,New balance,Murcia
386,Baño,4,Otoño,208.86,0.4,no cumple las expectativas,Cristasol,Bilbao
386,Zapatos,6,Verano,162.66,3.4, cumple las expectativas,Crocs,Bilbao
386,Baño,9,Primavera,286.83,4.7,buena relacion calidad-precio,Cristasol,Bilbao
386,Baño,9,Primavera,7.14,4.9,buena relacion calidad-precio,Cristasol,Bilbao
386,Zapatos,6,Verano,325.42,3.2,llego justo a tiempo,New balance,Bilbao
386,Baño,8,Verano,84.13,1.9,el paquete llego en mal estado,Cristasol,Bilbao
386,Libros,1,Otoño,126.22,4.5,justo lo que esperaba,Ediciones Tomodomo,Bilbao
386,Ropa,11,Verano,331.87,0.3,no cumple las expectativas,Levis,Bilbao
386,Hogar,4,Verano,364.73,2.8, cumple las expectativas,Vileda,Bilbao
386,Accesorios,10,Primavera,155.37,3.1,llego justo a tiempo,Bimba y Lola,Bilbao
386,Ferreteria,4,Otoño,153.8,2.5, la calidad no es la esperada,Yale,Bilbao
386,Ropa,7,Primavera,111.96,0.4,muy malo,Hollister,Bilbao
387,Deporte,11,Primavera,39.5,0.2,no llego el producto,Under Armour,Zaragoza
387,Ferreteria,11,Verano,82.03,4.2, muy bueno!,Pavco,Zaragoza
387,Deporte,7,Primavera,111.79,4.4,justo lo que esperaba,Nike,Zaragoza
387,Cocina,3,Primavera,211.84,2.4,el paquete llego en mal estado,Flora,Zaragoza
387,Baño,5,Otoño,119.36,0.5,no cumple las expectativas,Cif,Zaragoza
387,Hogar,9,Otoño,328.05,3.5,me gusto,Colgate - palmolive,Zaragoza
387,Cocina,9,Verano,365.91,0.3,no cumple las expectativas,Flora,Zaragoza
387,Juguetes,11,Primavera,466.88,1.2,no cumple las expectativas,Playmobile,Zaragoza
387,Accesorios,1,Verano,256.29,2.7, cumple las expectativas,Ray-ban,Zaragoza
387,Zapatos,4,Verano,156.34,1.0,no cumple las expectativas,New balance,Zaragoza
387,Libros,6,Primavera,321.21,3.0, cumple las expectativas,Ediciones Tomodomo,Zaragoza
387,Hogar,10,Verano,311.71,3.8, muy bueno!,Colgate - palmolive,Zaragoza
387,Libros,4,Primavera,468.77,1.8, la calidad no es la esperada,Valdemar,Zaragoza
387,Electronica,1,Primavera,65.47,2.9,me gusto,Samsumg,Zaragoza
387,Cocina,10,Otoño,124.22,0.8,no cumple las expectativas,Flora,Zaragoza
387,Libros,6,Verano,198.33,2.7, cumple las expectativas,Ediciones Tomodomo,Zaragoza
387,Cocina,9,Primavera,152.1,0.6,no llego el producto,Nescafe,Zaragoza
387,Juguetes,5,Primavera,158.81,2.5,el paquete llego en mal estado,Chicco,Zaragoza
387,Libros,3,Primavera,395.0,3.5, cumple las expectativas,Ediciones Tomodomo,Zaragoza
387,Ferreteria,4,Otoño,412.07,2.2,no llego en tiempo,Pavco,Zaragoza
387,Hogar,6,Verano,105.89,3.0, cumple las expectativas,Henkel,Zaragoza
387,Electronica,3,Primavera,339.51,0.5,no cumple las expectativas,Sony,Zaragoza
388,Cocina,9,Verano,410.77,4.9,buena relacion calidad-precio,Bimbo,Sevilla
388,Cocina,4,Primavera,124.69,4.0, muy bueno!,Bimbo,Sevilla
388,Cocina,8,Verano,452.4,1.6,el paquete llego en mal estado,Bimbo,Sevilla
388,Baño,2,Verano,380.58,4.4, muy bueno!,Cif,Sevilla
388,Deporte,8,Otoño,465.55,0.3,muy malo,Asics,Sevilla
388,Libros,11,Verano,450.11,2.3,el paquete llego en mal estado,Valdemar,Sevilla
388,Juguetes,1,Verano,435.96,1.7,el paquete llego en mal estado,Chicco,Sevilla
388,Libros,1,Primavera,310.17,3.9,justo lo que esperaba,Ediciones Tomodomo,Sevilla
388,Juguetes,1,Primavera,367.7,3.5,me gusto,Fisher-price,Sevilla
388,Accesorios,9,Verano,162.36,1.4,no llego el producto, Michael Kors,Sevilla
388,Cocina,2,Primavera,33.93,2.9,llego justo a tiempo,Oscar mayer,Sevilla
388,Cocina,6,Otoño,176.4,1.7,el paquete llego en mal estado,Bimbo,Sevilla
388,Baño,4,Verano,419.63,0.1,muy malo,KH7,Sevilla
388,Juguetes,3,Primavera,119.73,4.3,justo lo que esperaba,Lego,Sevilla
388,Baño,6,Verano,447.52,3.2, cumple las expectativas,KH7,Sevilla
388,Baño,1,Primavera,107.94,1.9,no llego en tiempo,Don limpio,Sevilla
389,Deporte,5,Primavera,372.8,3.9,buena relacion calidad-precio,Adidas,Vigo
389,Deporte,2,Otoño,195.17,1.6,no llego en tiempo,Asics,Vigo
389,Cocina,1,Otoño,161.87,3.1,me gusto,Oscar mayer,Vigo
389,Baño,3,Primavera,56.94,4.2,buena relacion calidad-precio,KH7,Vigo
389,Ropa,3,Verano,419.95,3.1,llego justo a tiempo,Levis,Vigo
389,Hogar,5,Primavera,488.44,0.3,muy malo,Vileda,Vigo
389,Hogar,10,Primavera,56.66,0.9,no cumple las expectativas,Henkel,Vigo
389,Electronica,7,Verano,25.82,2.9,llego justo a tiempo,Apple,Vigo
389,Libros,9,Primavera,209.92,4.6, muy bueno!,Valdemar,Vigo
389,Ferreteria,3,Primavera,109.21,1.7,no llego en tiempo,Yale,Vigo
389,Cocina,6,Otoño,327.73,2.8, cumple las expectativas,Bimbo,Vigo
389,Electronica,1,Primavera,414.13,2.9,me gusto,Apple,Vigo
389,Deporte,6,Primavera,110.67,0.2,no llego el producto,Asics,Vigo
389,Ferreteria,3,Verano,224.7,0.6,no llego el producto,Sika,Vigo
389,Ferreteria,4,Primavera,223.14,2.6,me gusto,Pavco,Vigo
389,Electronica,5,Verano,84.51,3.2,llego justo a tiempo,Sony,Vigo
389,Accesorios,9,Otoño,492.24,2.2,el paquete llego en mal estado,Polo,Vigo
389,Juguetes,10,Otoño,360.32,4.8, muy bueno!,Lego,Vigo
389,Electronica,2,Primavera,429.53,4.3,justo lo que esperaba,Sony,Vigo
389,Zapatos,8,Verano,48.86,2.9,llego justo a tiempo,New balance,Vigo
389,Libros,1,Verano,69.28,3.8,justo lo que esperaba,Valdemar,Vigo
389,Ferreteria,3,Otoño,138.69,1.3,muy malo,Sika,Vigo
389,Cocina,6,Verano,212.57,0.1,no llego el producto,Bimbo,Vigo
390,Accesorios,7,Verano,445.45,0.7,no cumple las expectativas, Michael Kors,Murcia
390,Libros,9,Primavera,235.14,4.4, muy bueno!,Platena Comic,Murcia
390,Deporte,3,Verano,425.65,1.9, la calidad no es la esperada,Nike,Murcia
390,Accesorios,2,Verano,195.37,3.7, muy bueno!,Ray-ban,Murcia
390,Electronica,6,Primavera,410.82,4.7, muy bueno!,General Electric,Murcia
390,Juguetes,11,Otoño,373.23,4.7,justo lo que esperaba,Lego,Murcia
390,Zapatos,9,Verano,188.76,3.8,justo lo que esperaba,Skechers,Murcia
390,Zapatos,10,Primavera,376.77,1.5,no llego el producto,New balance,Murcia
390,Juguetes,11,Otoño,445.97,2.9, cumple las expectativas,Chicco,Murcia
390,Ropa,11,Primavera,368.8,1.4,no cumple las expectativas,Hollister,Murcia
390,Libros,2,Otoño,340.04,3.8,buena relacion calidad-precio,Valdemar,Murcia
390,Deporte,8,Primavera,304.59,2.2,no llego en tiempo,Nike,Murcia
390,Zapatos,7,Verano,352.88,3.5,me gusto,Crocs,Murcia
390,Libros,6,Otoño,365.4,3.3,llego justo a tiempo,Platena Comic,Murcia
390,Baño,10,Otoño,209.11,0.9,no cumple las expectativas,KH7,Murcia
390,Cocina,4,Otoño,303.24,2.4,no llego en tiempo,Bimbo,Murcia
390,Libros,3,Primavera,493.53,1.4,no llego el producto,Valdemar,Murcia
390,Deporte,5,Otoño,219.35,1.1,muy malo,Adidas,Murcia
390,Cocina,8,Primavera,454.6,0.7,muy malo,Bimbo,Murcia
390,Deporte,4,Primavera,130.65,1.5,muy malo,Nike,Murcia
390,Juguetes,4,Verano,43.09,3.7,justo lo que esperaba,Chicco,Murcia
391,Electronica,8,Primavera,48.35,3.7, muy bueno!,Sony,Madrid 
391,Libros,1,Primavera,119.57,4.6, muy bueno!,Platena Comic,Madrid 
391,Ferreteria,5,Primavera,309.83,2.0,el paquete llego en mal estado,Pavco,Madrid 
391,Libros,10,Primavera,68.39,4.3,justo lo que esperaba,Valdemar,Madrid 
391,Juguetes,1,Primavera,407.6,3.5,me gusto,Fisher-price,Madrid 
391,Zapatos,6,Primavera,55.81,3.7,justo lo que esperaba,Camper,Madrid 
391,Hogar,3,Primavera,432.94,1.1,no cumple las expectativas,Unilever,Madrid 
391,Deporte,5,Primavera,220.93,4.0,justo lo que esperaba,Asics,Madrid 
391,Juguetes,6,Otoño,131.24,1.1,muy malo,Fisher-price,Madrid 
391,Zapatos,5,Otoño,215.96,0.1,no llego el producto,New balance,Madrid 
391,Juguetes,3,Otoño,174.83,3.3,me gusto,Lego,Madrid 
391,Zapatos,4,Primavera,452.13,2.9, cumple las expectativas,Camper,Madrid 
391,Hogar,7,Primavera,54.26,0.7,no cumple las expectativas,Colgate - palmolive,Madrid 
391,Cocina,2,Otoño,348.96,4.4,buena relacion calidad-precio,Bimbo,Madrid 
391,Ropa,6,Primavera,136.48,1.8, la calidad no es la esperada,Roxy,Madrid 
391,Zapatos,10,Verano,14.8,4.7,justo lo que esperaba,New balance,Madrid 
391,Ropa,7,Verano,86.99,0.2,no llego el producto,Levis,Madrid 
391,Ferreteria,1,Otoño,114.81,0.5,no llego el producto,Sika,Madrid 
391,Deporte,4,Primavera,393.32,4.3, muy bueno!,Nike,Madrid 
391,Cocina,7,Verano,26.3,2.6,llego justo a tiempo,Bimbo,Madrid 
392,Ropa,4,Verano,303.01,3.0,me gusto,Lacoste,Murcia
392,Juguetes,9,Verano,365.32,2.3, la calidad no es la esperada,Chicco,Murcia
392,Hogar,6,Otoño,217.23,1.8, la calidad no es la esperada,Vileda,Murcia
392,Cocina,8,Verano,268.96,2.7,llego justo a tiempo,Flora,Murcia
392,Electronica,8,Primavera,335.25,1.6, la calidad no es la esperada,Sony,Murcia
392,Zapatos,10,Primavera,400.07,2.7,me gusto,New balance,Murcia
392,Juguetes,8,Primavera,302.59,1.6,el paquete llego en mal estado,Playmobile,Murcia
392,Accesorios,6,Verano,237.99,3.6, muy bueno!,Bimba y Lola,Murcia
392,Accesorios,4,Primavera,238.32,1.4,no llego el producto,Ray-ban,Murcia
392,Zapatos,4,Verano,396.98,4.2, muy bueno!,New balance,Murcia
392,Zapatos,4,Primavera,371.31,3.3,me gusto,Crocs,Murcia
392,Ropa,3,Primavera,26.08,4.0, muy bueno!,Roxy,Murcia
392,Ropa,7,Primavera,479.74,4.5,justo lo que esperaba,Hollister,Murcia
392,Cocina,11,Verano,292.66,3.4,llego justo a tiempo,Flora,Murcia
392,Accesorios,4,Verano,472.99,1.8,no llego en tiempo,Ray-ban,Murcia
392,Zapatos,2,Verano,38.15,2.8,me gusto,Crocs,Murcia
392,Cocina,9,Otoño,406.07,1.3,muy malo,Oscar mayer,Murcia
392,Ropa,1,Otoño,450.66,4.2,buena relacion calidad-precio,Lacoste,Murcia
392,Ropa,6,Primavera,429.01,0.0,muy malo,Hollister,Murcia
392,Accesorios,7,Primavera,232.46,3.2,llego justo a tiempo,Bimba y Lola,Murcia
393,Accesorios,5,Otoño,198.33,0.4,no cumple las expectativas,Bimba y Lola,Valencia
393,Libros,5,Otoño,330.88,2.8,llego justo a tiempo,Ediciones Tomodomo,Valencia
393,Zapatos,8,Primavera,214.84,0.8,no llego el producto,Crocs,Valencia
393,Libros,2,Verano,378.18,1.7,no llego en tiempo,Valdemar,Valencia
393,Baño,1,Verano,31.25,3.8,buena relacion calidad-precio,KH7,Valencia
393,Zapatos,6,Primavera,242.72,4.7,buena relacion calidad-precio,Camper,Valencia
